gene_id	baseMean	interaction_log2fc	interaction_lfc_se	stat	interaction_p	interaction_q	signed_wald_stat	shrunken_interaction_log2fc	statistical_discovery	union_exon_bases	scored_exonic_bases	unique_exonic_bases	fraction_exonic_bases_scored	fraction_unique_mappability	mappability_status	overlapping_gene_count	overlapping_genes	unique_gene_model_status	uniform_gene_qc_status	primary_gene_status
LITCHI025930	1272.55589859819	0.0480411968182052	0.17805172962428	0.269815951350657	0.787301850407816	0.93453740507071	0.269815951350657	0.0265614587841089	FALSE	3870	3870	3870	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI020536	196.351167564653	-0.0789364890316739	0.292655316536516	-0.269725115422001	0.787371737115837	0.93453740507071	-0.269725115422001	-0.020492022212945	FALSE	816	816	816	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI012245	29.9709272095806	0.163315547969885	0.605694835486911	0.269633383680079	0.787442314776076	0.93453740507071	0.269633383680079	0.0113274689312944	FALSE	1152	1152	1034	1	0.89756944	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI012576	578.221697419819	0.0884833728376362	0.32818522853145	0.269614123809222	0.787457133386681	0.93453740507071	0.269614123809222	0.0191947303027087	FALSE	6441	6441	6441	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI015827	111.151476291746	0.122007176315074	0.452629414626627	0.269552027270958	0.787504911199881	0.93453740507071	0.269552027270958	0.0138299230391138	FALSE	4642	4642	4444	1	0.95734597	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI031804	564.492483563771	-0.092807950262686	0.344319531576443	-0.269540185065225	0.787514022824262	0.93453740507071	-0.269540185065225	-0.0175358439703266	FALSE	2615	2615	2615	1	1	PASS	1	LITCHI031803	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI000164	5.74427504204404	0.451740579684266	1.67612152950229	0.269515409075622	0.787533086048637	0.93453740507071	0.269515409075622	0.00425578974525895	FALSE	240	240	232	1	0.96666667	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI012800	5790.00409994056	-0.0449675065740702	0.166874062045225	-0.26946971879838	0.787568241547633	0.93453740507071	-0.26946971879838	-0.0221389520655182	FALSE	4654	4654	4654	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI007794	16.4498394563169	-0.190022528808157	0.705980444259268	-0.269161179113868	0.787805652759835	0.934762077002379	-0.269161179113868	-0.00954948156431934	FALSE	516	516	148	1	0.28682171	FAIL	1	LITCHI007793	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI027820	1043.54118022363	0.0331867210803591	0.123336194627535	0.269075279812064	0.787871752977334	0.93478346675479	0.269075279812064	0.0217592827599605	FALSE	2326	2326	2326	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI008650	660.361858910788	-0.0567977275061493	0.2111849982548	-0.268947737649534	0.787969900536033	0.934837150530248	-0.268947737649534	-0.0198123399878138	FALSE	2869	2869	2869	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI026795	29.0471137857298	-0.22246143799873	0.827327786501186	-0.268891534441906	0.788013151676076	0.934837150530248	-0.268891534441906	-0.00860781054924457	FALSE	2564	2564	2564	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI025420	138.576953098204	0.0925336559386852	0.344303373045133	0.26875617023524	0.788117323791566	0.934837914923573	0.26875617023524	0.0171410481138991	FALSE	4306	4306	4306	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI025376	2760.5909470718	0.0320391951780616	0.119215601335529	0.268750019453311	0.788122057333526	0.934837914923573	0.268750019453311	0.0243174701954823	FALSE	12108	12108	11244	1	0.92864222	PASS	1	LITCHI025375	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI012045	8.08999308996767	0.341240040599619	1.26995113290024	0.268703284527425	0.788158024029676	0.934837914923573	0.268703284527425	0.00569932162008487	FALSE	3922	3922	3513	1	0.89571647	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI031145	1705.2674411501	0.0562822546136565	0.209689127232618	0.268408073210301	0.788385225917704	0.934864475802615	0.268408073210301	0.0255128924086259	FALSE	4861	4861	3915	1	0.80538984	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI009142	5882.40211182084	0.0674721069897581	0.25150238287739	0.268276213600137	0.788486714133474	0.934864475802615	0.268276213600137	0.0204614200710288	FALSE	3212	3212	3204	1	0.99750934	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI025940	2438.04190421876	-0.0977071675267817	0.364277282141757	-0.268221962545442	0.788528470515155	0.934864475802615	-0.268221962545442	-0.0164389165296592	FALSE	2882	2882	2882	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI019084	16.3905428643128	-0.209018547442111	0.779307946306912	-0.268210466007226	0.788537319339819	0.934864475802615	-0.268210466007226	-0.00911609494899927	FALSE	276	276	276	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI005210	975.229380649593	-0.0370587389673515	0.138283426052356	-0.267991183219026	0.788706105364503	0.934864475802615	-0.267991183219026	-0.0222398305328878	FALSE	3941	3934	279	0.9982238	0.07092018	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI022917	1297.66435135234	-0.0358208641813361	0.133665581093354	-0.267988691541456	0.788708023311901	0.934864475802615	-0.267988691541456	-0.0205579298339577	FALSE	10696	10696	10696	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI014615	1347.74257188994	0.0516332406278759	0.19272906594238	0.267905831304722	0.788771804996464	0.934864475802615	0.267905831304722	0.021926526305167	FALSE	2409	2409	2409	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI031269	130.905468410947	-0.0775610765917423	0.289524029198856	-0.267891673124204	0.788782703400525	0.934864475802615	-0.267891673124204	-0.0219154911148042	FALSE	309	309	118	1	0.38187702	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI022840	7481.81296526172	0.152367623956993	0.56896230065115	0.267799156082249	0.788853920356007	0.934864475802615	0.267799156082249	0.0116550341976351	FALSE	3958	3958	3958	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI000916	25.3868380237083	0.166356235856327	0.621315497445469	0.267748408884535	0.788892984837285	0.934864475802615	0.267748408884535	0.0107599148783249	FALSE	1034	1034	560	1	0.54158607	FAIL	1	LITCHI000915	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI026184	17.4547099895374	0.175115971794362	0.654042092577568	0.267744192280092	0.78889623074415	0.934864475802615	0.267744192280092	0.010286338099303	FALSE	3628	3628	3628	1	1	PASS	1	LITCHI026185	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI010560	275.876814575618	-0.110136498985545	0.411450075957439	-0.267678888451434	0.788946501553576	0.934864475802615	-0.267678888451434	-0.0155191805143049	FALSE	2294	2294	2294	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI008053	133.124535371717	0.231117590103631	0.863541691450695	0.267639179893409	0.788977069583829	0.934864475802615	0.267639179893409	0.00814371469743693	FALSE	2502	2502	2502	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI001651	466.688272085824	0.043303751257224	0.161852088329707	0.26755139031021	0.789044652003148	0.934864475802615	0.26755139031021	0.0201810999030484	FALSE	2376	2376	1736	1	0.73063973	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI019148	85.4764893433005	0.169606440248629	0.633950861764202	0.267538780177121	0.789054359701014	0.934864475802615	0.267538780177121	0.0107988596380296	FALSE	6495	6495	6495	1	1	PASS	1	LITCHI019149	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI026561	1000.84907452429	-0.051252608851372	0.191638945300962	-0.267443596972848	0.789127635938856	0.934864475802615	-0.267443596972848	-0.026466687545842	FALSE	5014	5014	5014	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI021993	94.1209926946975	-0.141271331288329	0.528367802849345	-0.267373088455601	0.789181917714701	0.934864475802615	-0.267373088455601	-0.0126881501327393	FALSE	5615	5615	5615	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI002290	23.7328122431883	0.296174444359234	1.10849008635095	0.267187273937841	0.789324974014577	0.934864475802615	0.267187273937841	0.00648407927715772	FALSE	294	294	294	1	1	PASS	1	LITCHI002289	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI024175	180.526690478485	0.0667949713677052	0.250018291048338	0.267160338900129	0.789345711556605	0.934864475802615	0.267160338900129	0.0203680897289434	FALSE	3245	3245	2538	1	0.78212635	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI027982	2087.35485601092	0.107379191248062	0.401967759324221	0.267133840357209	0.789366113182755	0.934864475802615	0.267133840357209	0.0124762265573083	FALSE	1607	1607	1488	1	0.92594897	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI017466	39.9946591856958	0.181000576503557	0.677672232741642	0.267091622997872	0.78939861726005	0.934864475802615	0.267091622997872	0.00987210521740008	FALSE	2842	2842	233	1	0.08198452	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI004481	29.1497640120405	-0.157078201637518	0.588114809239695	-0.267087648822491	0.78940167708432	0.934864475802615	-0.267087648822491	-0.0116238682038703	FALSE	3492	3492	3492	1	1	PASS	1	LITCHI004482	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI021542	163.209085561705	0.09689999673154	0.362826231857987	0.267069986189608	0.789415276058628	0.934864475802615	0.267069986189608	0.0173392858816409	FALSE	393	393	393	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI000869	10.4792890052001	-0.224781706246441	0.84234657610902	-0.26685180734604	0.78958326357933	0.934864475802615	-0.26685180734604	-0.00842513773964366	FALSE	494	494	494	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI008671	48.3940967300815	0.124178239883266	0.465348547091728	0.266849957218817	0.789584688132724	0.934864475802615	0.266849957218817	0.0138232448459331	FALSE	4520	4520	4513	1	0.99845133	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI007256	7.76090290624572	-0.291187775511267	1.09159629214268	-0.266754089957285	0.789658504577032	0.934864475802615	-0.266754089957285	-0.00662932337524505	FALSE	1418	1418	1418	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI001166	40.6258365330512	0.142078212447341	0.532795836639188	0.266665395404652	0.789726799817447	0.934864475802615	0.266665395404652	0.0124312880270695	FALSE	713	713	712	1	0.99859748	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI023713	21.6970452595623	-0.383202083936565	1.43754414033074	-0.266567177442218	0.789802430014879	0.934864475802615	-0.266567177442218	-0.00489280389327927	FALSE	1121	1121	1121	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI008637	85.4090619274912	0.122969213060472	0.461357703471631	0.266537682442825	0.78982514226167	0.934864475802615	0.266537682442825	0.0133989072378592	FALSE	2712	2712	2712	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI008731	74.3067311902206	0.109746915231432	0.411778441987856	0.2665193318563	0.789839272986067	0.934864475802615	0.2665193318563	0.01375489781217	FALSE	3531	3531	3531	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI003183	85.511236757825	-0.0990515247983384	0.371730785142726	-0.266460376049586	0.789884671907627	0.934864475802615	-0.266460376049586	-0.0165274206806039	FALSE	3246	3246	2906	1	0.8952557	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI017999	714.856837822909	-0.05704191386316	0.214085568285962	-0.266444461062257	0.789896927366577	0.934864475802615	-0.266444461062257	-0.0221223666328108	FALSE	2653	2653	2653	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI007069	862.115145778218	0.0373724523672328	0.140288204192496	0.266397681703534	0.789932950474033	0.934864475802615	0.266397681703534	0.0221855458723884	FALSE	1715	1715	1715	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI004494	1356.10564485205	0.0462820055139583	0.173742424463843	0.266382869105121	0.789944357218732	0.934864475802615	0.266382869105121	0.0205778989528949	FALSE	2485	2485	2422	1	0.97464789	PASS	1	LITCHI004493	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI001506	140.534179004551	-0.122074825456129	0.458372970928703	-0.266322041652662	0.789991199115838	0.934864475802615	-0.266322041652662	-0.014242393970675	FALSE	2897	2897	2897	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI011935	386.455801659406	-0.149323885970494	0.560700457970318	-0.266316682727587	0.789995325943764	0.934864475802615	-0.266316682727587	-0.0121201207493258	FALSE	2088	2088	2088	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI023871	885.183283445193	0.0401575032288601	0.150817084687924	0.266266274221886	0.790034145067161	0.934864475802615	0.266266274221886	0.0209849566815646	FALSE	2169	2169	2169	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI008582	511.123893264774	0.0518374338083887	0.194702155553807	0.266239650305582	0.790054648108812	0.934864475802615	0.266239650305582	0.0265786668018149	FALSE	5128	5128	5128	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI029147	24.096563485767	0.202053050592883	0.758931447046779	0.266233599067649	0.790059308179166	0.934864475802615	0.266233599067649	0.00913715906451322	FALSE	546	546	546	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI010634	596.948132942864	-0.0511122763444663	0.192024217341138	-0.266176199295026	0.790103512231431	0.934864475802615	-0.266176199295026	-0.0219668674451789	FALSE	2648	2648	2648	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI006984	1223.60692345579	-0.064236168461531	0.241536236048592	-0.265948370780308	0.790278971564056	0.935015187226229	-0.265948370780308	-0.0206555055172617	FALSE	2472	2472	2472	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI006333	776.194762939211	0.0576184906424385	0.216819969597716	0.265743467953357	0.790436784040656	0.935145002778691	0.265743467953357	0.0197803403213177	FALSE	1112	1112	1112	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI023820	322.158919179498	0.116319863834668	0.437918408651661	0.265619945488964	0.790531922975909	0.935200659625634	0.265619945488964	0.0145276996552758	FALSE	2494	2494	2494	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI023384	2413.55863916806	0.0565013178034165	0.212844503460432	0.265458195465781	0.790656510095142	0.935246888785825	0.265458195465781	0.0244779300820932	FALSE	11347	11347	11294	1	0.99532916	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI027618	419.712931209597	-0.0530448361491131	0.199919222420598	-0.265331344864453	0.790754219858026	0.935246888785825	-0.265331344864453	-0.0195435429503613	FALSE	2427	2427	2427	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI025855	407.836987339794	-0.0535816306473215	0.201950413630393	-0.265320727420672	0.790762398351673	0.935246888785825	-0.265320727420672	-0.0210099003066572	FALSE	3465	3465	3465	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI027561	583.342844637229	-0.101352191416076	0.382067648132279	-0.265272895811858	0.790799242770157	0.935246888785825	-0.265272895811858	-0.0161172362952486	FALSE	5443	5443	5443	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI025698	394.070253679537	-0.189498643552891	0.714396386630238	-0.265257001714054	0.790811486007536	0.935246888785825	-0.265257001714054	-0.00980660005092977	FALSE	6779	6779	6779	1	1	PASS	2	LITCHI025697;LITCHI025699	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI020411	25.2452155176157	-0.20208595848698	0.762168857183629	-0.265145914297429	0.790897058182267	0.935248418376101	-0.265145914297429	-0.00893447991403595	FALSE	767	767	691	1	0.90091265	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI010261	1776.1347489568	-0.16964459650655	0.63990036099234	-0.265110956092398	0.790923987492945	0.935248418376101	-0.265110956092398	-0.00635136346029677	FALSE	3288	3288	3288	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI006054	9.9928404442104	0.269511865408606	1.01676496449011	0.265068009639535	0.790957070722292	0.935248418376101	0.265068009639535	0.00701965062145327	FALSE	2938	2938	905	1	0.30803268	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI013554	17.5558166350319	-0.191815568758417	0.723946496266238	-0.264958211342562	0.791041654093649	0.935255812320055	-0.264958211342562	-0.00972467728775266	FALSE	1036	1036	865	1	0.83494208	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI001464	1221.09268255057	-0.0368249285635143	0.139032048454909	-0.264866474836248	0.791112325409786	0.935255812320055	-0.264866474836248	-0.0218221504378563	FALSE	4549	4549	4547	1	0.99956034	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI026969	15144.802809298	-0.144351902092467	0.545157896818803	-0.264789160965682	0.791171887252026	0.935255812320055	-0.264789160965682	-0.0124280165659946	FALSE	2712	2712	2712	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI007312	483.54644600381	0.086521370142906	0.326773230098438	0.26477496371671	0.791182824804929	0.935255812320055	0.26477496371671	0.0176032605398166	FALSE	1916	1916	1916	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI024167	2576.53534104004	0.10046479355203	0.379545127129157	0.26469788800066	0.791242204612196	0.935255812320055	0.26469788800066	0.0163303602085264	FALSE	4290	4290	4285	1	0.9988345	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI011572	311.519784375146	0.12179248429958	0.460245500621191	0.264625040625485	0.791298327982192	0.935255812320055	0.264625040625485	0.0131923523659766	FALSE	1613	1613	1612	1	0.99938004	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI010331	41.6078397600191	0.173634930222321	0.656159973663169	0.264622862094076	0.791300006391851	0.935255812320055	0.264622862094076	0.0103275531787426	FALSE	2313	2313	2313	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI019784	56.3910995662705	-0.0912524798328217	0.345122018692742	-0.264406426974637	0.791466759691103	0.935396045839269	-0.264406426974637	-0.0171240313580825	FALSE	1928	1928	1928	1	1	PASS	1	LITCHI019783	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI021494	29.8000797587619	0.40144907208416	1.51868818619614	0.26433936586395	0.791518429127603	0.935400258562431	0.26433936586395	0.00467686570077913	FALSE	1507	1507	1268	1	0.84140677	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI008054	238.987932544087	-0.0791345721079729	0.299483727126043	-0.264236634382033	0.791597583750066	0.935426177827862	-0.264236634382033	-0.0187367865831118	FALSE	3047	3047	3047	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI006726	16.0810510976148	0.470773722988493	1.78197810181425	0.264186031528217	0.791636574046557	0.935426177827862	0.264186031528217	0.00260170990641554	FALSE	5542	5542	492	1	0.08877661	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI012690	158.813890062375	0.135608241563198	0.513540940992586	0.26406510316605	0.791729753366792	0.935460075086187	0.26406510316605	0.0126209647287686	FALSE	808	808	451	1	0.55816832	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI002061	4326.20924247733	0.0740160036233229	0.280338235585583	0.26402393333437	0.791761476768757	0.935460075086187	0.26402393333437	0.0190834668841618	FALSE	3568	3568	3568	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI000568	1060.84503061311	-0.0863760433568583	0.327360464365792	-0.263856063144943	0.791890832664023	0.935535765118616	-0.263856063144943	-0.0176702424335253	FALSE	534	534	449	1	0.84082397	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI026942	900.415044187403	0.0546686597052286	0.207222744149052	0.26381592392149	0.791921763633449	0.935535765118616	0.26381592392149	0.0173991592844277	FALSE	3250	3250	3250	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI012002	319.566902471529	-0.059106012456568	0.224159281667148	-0.263678630735148	0.7920275631573	0.935603910187334	-0.263678630735148	-0.0200511403852667	FALSE	3727	3727	3727	1	1	PASS	1	LITCHI012003	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI022058	4248.850978566	-0.0640784035696562	0.2431100092528	-0.263577808937615	0.792105259897704	0.935635703239449	-0.263577808937615	-0.0164066863913988	FALSE	2509	2509	2509	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI024444	26.8667029589746	-0.152300920821945	0.57811324943516	-0.26344478520558	0.792207775714152	0.935635703239449	-0.26344478520558	-0.0116169938291019	FALSE	6657	6657	6657	1	1	PASS	1	LITCHI024443	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI025924	1887.87925593612	-0.0551828499306703	0.20949946516214	-0.263403297416354	0.792239749349983	0.935635703239449	-0.263403297416354	-0.0212922729585927	FALSE	5959	5959	5959	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI020491	101.989183899819	-0.0929944052164665	0.353062026078679	-0.263393960118903	0.792246945427489	0.935635703239449	-0.263393960118903	-0.0167481571936824	FALSE	1772	1772	1772	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI030874	48.6677857484861	-0.131871429063929	0.500914405844502	-0.263261402597524	0.792349106896142	0.935687364274494	-0.263261402597524	-0.0130995261503475	FALSE	1482	1482	1482	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI019220	192.249197186004	-0.0696533816367258	0.264628111907169	-0.263212328934879	0.792386928645312	0.935687364274494	-0.263212328934879	-0.0199307938156029	FALSE	546	546	546	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI011106	132.673703240754	-0.0987568410271109	0.375464252204233	-0.263025948402119	0.792530579145047	0.93577076003221	-0.263025948402119	-0.0157766320528475	FALSE	3054	3054	3054	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI023468	208.131324713454	0.0835164515186378	0.317690724465668	0.26288602432163	0.792638428534799	0.93577076003221	0.26288602432163	0.0178609683353821	FALSE	1836	1836	1259	1	0.68572985	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI013846	754.462420258977	0.11587743424866	0.440947926589576	0.262791652395083	0.79271116989655	0.93577076003221	0.262791652395083	0.0142451871103068	FALSE	9185	9185	1083	1	0.11790964	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI009830	950.455219707427	0.0699191064624245	0.266081810638497	0.262772965557641	0.792725573822032	0.93577076003221	0.262772965557641	0.0202440274083276	FALSE	12407	12407	12407	1	1	PASS	2	LITCHI009829;LITCHI009831	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI020858	8.02533728408938	0.433933461676592	1.65139866450789	0.262767235436698	0.792729990647517	0.93577076003221	0.262767235436698	0.00451730182938105	FALSE	867	867	867	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI010025	148.779542034116	0.0681992865031164	0.259568648745173	0.262740846526769	0.792750331527386	0.93577076003221	0.262740846526769	0.0196135342484142	FALSE	2759	2759	2759	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI029581	1887.43195690482	-0.0458313179010382	0.174485522986975	-0.262665447060954	0.79280845109306	0.93577076003221	-0.262665447060954	-0.022338756247276	FALSE	2137	2137	2137	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI003598	521.866385868283	0.0444151311099649	0.169129734129786	0.262609832259783	0.792851320941973	0.93577076003221	0.262609832259783	0.0216416305926466	FALSE	5210	5210	5210	1	1	PASS	1	LITCHI003597	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI003464	96.8918794936201	-0.112802033518732	0.429834899051888	-0.262431072413027	0.792989119572302	0.93577076003221	-0.262431072413027	-0.0144068584254361	FALSE	1242	1242	1172	1	0.94363929	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI002597	33.1858682106216	0.188328700667932	0.717654700340576	0.262422444357372	0.792995770749921	0.93577076003221	0.262422444357372	0.00933943721616659	FALSE	345	345	198	1	0.57391304	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI001566	12881.965271305	-0.106225620512267	0.404823006443235	-0.262400157158958	0.793012951528827	0.93577076003221	-0.262400157158958	-0.0154231655905499	FALSE	4010	4010	4010	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI001293	788.333633014477	-0.0512305242222586	0.195259483218808	-0.262371503692088	0.793035040091067	0.93577076003221	-0.262371503692088	-0.0217222957491249	FALSE	2791	2791	2732	1	0.97886062	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI031455	150.26452215662	0.0813411225023558	0.310218498618187	0.26220590604582	0.793162700284166	0.935778213030844	0.26220590604582	0.0178241823336636	FALSE	960	960	960	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI027754	13.1851122033537	0.183576275108878	0.700134968046512	0.262201266165987	0.793166277274489	0.935778213030844	0.262201266165987	0.00964360221558133	FALSE	3372	3372	3372	1	1	PASS	1	LITCHI027755	FAIL	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI022366	209.700701258358	-0.0795344827720639	0.303422087498436	-0.262124894821554	0.793225154329695	0.935778213030844	-0.262124894821554	-0.0184646619422599	FALSE	1396	1396	1396	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI018392	79.7670085220075	-0.118479741687108	0.452146432712203	-0.262038430727865	0.793291813623176	0.935778213030844	-0.262038430727865	-0.0140086010322423	FALSE	3848	3848	330	1	0.08575884	FAIL	0		PASS	FAIL	NOT_STATISTICAL_DISCOVERY
LITCHI013503	720.215329419117	-0.078211439428749	0.298502224562402	-0.262012919814602	0.793311481491445	0.935778213030844	-0.262012919814602	-0.0190844290428535	FALSE	3795	3795	3795	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
LITCHI027929	944.666711424536	-0.0490561077315556	0.187267649805611	-0.261957192192443	0.793354445660734	0.935778213030844	-0.261957192192443	-0.0215667156732708	FALSE	2104	2104	2104	1	1	PASS	0		PASS	PASS	NOT_STATISTICAL_DISCOVERY
